Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),"866,736",7.8
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112),"1,088,673",7.2
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),"177,240",7
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),"34,226",19.7
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123), (D),(D)
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),973,84.4
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),"68,394",43
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"4,605,604",4.2
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)","20,613",7.5
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES),"1,010",18.3
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),"30,543",3.4
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),"2,289",9.3
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),"6,167",13.7
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),"22,428",14.1
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),"16,751",16.2
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),"17,256",33.2
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)","26,501",17.5
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (1.0 TO 9.9 ACRES), (D),(D)
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES), (D),(D)
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),318,77
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),800,32.2
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES),573,54.6
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)","65,747",3.4
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES),824,24.2
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),"5,970",15.8
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES), (D),(D)
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),"16,084",16
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),151,10.4
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000,000 OR MORE $)","81,736",7.6
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (10,000 TO 24,999 $)",79,66.1
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (100,000 TO 249,999 $)","5,485",10.9
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (2,500 TO 4,999 $)", (D),(D)
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (25,000 TO 49,999 $)",585,49
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (250,000 TO 499,999 $)","12,847",12.4
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (5,000 TO 9,999 $)", (D),(D)
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (50,000 TO 99,999 $)",760,23.6
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (500,000 TO 999,999 $)","15,543",9.7
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",FARM SALES,"FARM SALES: (1,000,000 OR MORE $)","80,851",8.2
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",FARM SALES,"FARM SALES: (10,000 TO 24,999 $)",85,57.4
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",FARM SALES,"FARM SALES: (100,000 TO 249,999 $)","5,518",12.3
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",FARM SALES,"FARM SALES: (2,500 TO 4,999 $)", (D),(D)
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",FARM SALES,"FARM SALES: (25,000 TO 49,999 $)",711,48.6
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",FARM SALES,"FARM SALES: (250,000 TO 499,999 $)","12,842",10.8
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",FARM SALES,"FARM SALES: (5,000 TO 9,999 $)", (D),(D)
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",FARM SALES,"FARM SALES: (50,000 TO 99,999 $)","1,028",18
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",FARM SALES,"FARM SALES: (500,000 TO 999,999 $)","15,982",10.2
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),"51,049",10.9
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114), (D),(D)
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),"5,328",38.5
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),"5,328",38.5
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),"21,949",8.1
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112),"34,522",10.8
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),"3,974",3.8
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122), (D),(D)
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124), (D),(D)
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),207,14.4
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"117,057",6
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",11,12.2
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES),118,21.8
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),293,5.5
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),141,8.1
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),221,10.9
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),102,8.4
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),298,13.4
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),39,30.6
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)",305,10.5
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA OPERATED,AREA OPERATED: (1.0 TO 9.9 ACRES),2,14.3
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES),6,(H)
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),18,63.7
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),15,29.7
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES),9,53.7
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)",475,6
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES),19,18.7
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),97,27.2
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES),1,(H)
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),263,9.1
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),13,21.9
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000,000 OR MORE $)",522,2.6
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (10,000 TO 24,999 $)",11,75.7
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (100,000 TO 249,999 $)",133,6.3
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (2,500 TO 4,999 $)",1,(H)
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (25,000 TO 49,999 $)",18,50.3
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (250,000 TO 499,999 $)",253,6.5
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (5,000 TO 9,999 $)",3,89.4
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (50,000 TO 99,999 $)",29,24
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",ECONOMIC CLASS,"ECONOMIC CLASS: (500,000 TO 999,999 $)",253,17.8
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",FARM SALES,"FARM SALES: (1,000,000 OR MORE $)",510,2.3
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",FARM SALES,"FARM SALES: (10,000 TO 24,999 $)",10,79.4
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",FARM SALES,"FARM SALES: (100,000 TO 249,999 $)",137,6.9
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",FARM SALES,"FARM SALES: (2,500 TO 4,999 $)",1,(H)
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",FARM SALES,"FARM SALES: (25,000 TO 49,999 $)",20,53.2
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",FARM SALES,"FARM SALES: (250,000 TO 499,999 $)",254,6.2
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",FARM SALES,"FARM SALES: (5,000 TO 9,999 $)",5,62.9
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",FARM SALES,"FARM SALES: (50,000 TO 99,999 $)",30,23
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",FARM SALES,"FARM SALES: (500,000 TO 999,999 $)",256,18.6
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),641,7.8
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),1,94.9
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),79,42.2
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),79,42.2
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),286,11.4
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112),172,11.4
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),31,11
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),1,0.1
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),1,(H)
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),11,51.7
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,"1,223",5.1
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED, ENTIRE CROP - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"75,789",4.3
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED, ENTIRE CROP - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,747,5.2
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,19.8,2.1
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED, NONE OF CROP - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"288,746",3.5
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED, NONE OF CROP - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,"3,009",10.2
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,7,1.7
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED, PART OF CROP - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,476,5.9
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED, PART OF CROP - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,13.1,4.1
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED, PART OF CROP, IRRIGATED PORTION - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"41,268",9.8
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN, SILAGE, IRRIGATED, PART OF CROP, NON-IRRIGATED PORTION - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"40,583",6.6
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,EMMER & SPELT,EMMER & SPELT - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,EMMER & SPELT,EMMER & SPELT - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,1,0.1
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,EMMER & SPELT,"EMMER & SPELT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
